,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,RestaurantsTakeOut,RestaurantsDelivery,BusinessAcceptsCreditCards,HighPriceRange,OutdoorSeating,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,GoodForKids,Restaurants,Food,Nightlife,Bars,Sandwiches,Pizza,American (New),Breakfast & Brunch,American (Traditional),Coffee & Tea,Italian,Chinese,Fast Food,Burgers,Seafood,Cafes,Mexican,Delis,Event Planning & Services,Salad,Specialty Food,Chicken Wings,Bakeries,Japanese,Asian Fusion,Vegetarian,Caterers,Desserts,Sushi Bars,Mediterranean,Cheesesteaks,Pubs,num_attr_missing,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,garage,street,validated,lot,valet,days_open,avg_hours_open,yelp_score,zip,median_income,mean_income,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,RestaurantsAttire_other,WiFi_free,WiFi_no,WiFi_paid,HighMedianIncome,HighMeanIncome
4670,5365,aSLURDEj9Kw2YQkpP_ZAlg,Taste King Restaurant,10763 Bustleton Ave,Philadelphia,PA,19116.0,40.1090436,-75.025017,3.5,70,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10.0,3.5093272955115062,19116.0,58203.0,74943.0,1,0,0,0,0,1,0,0,0
4671,5366,Pa1qHPH02JRDOw1RSpG0zw,Salty’s Seafood & Ice Cream Shack,105 S 13th St,Philadelphia,PA,19107.0,39.9504002,-75.1616683602,3.5,25,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.142857142857143,3.520089559563244,19107.0,60676.0,91522.0,0,0,0,1,0,1,0,1,1
4672,5367,qISf5ojuYbD9h71NumGUQA,Han Dynasty,123 Chestnut St,Philadelphia,PA,19106.0,39.9485257778,-75.143727802,4.0,1474,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,8.071428571428571,3.995822239800381,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
4673,5368,v-qDdlIXikYyh65Qij9fpA,Puyero Venezuelan Flavor,524 S 4th St,Philadelphia,PA,19147.0,39.9419625269,-75.1492561027,4.5,170,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,10.25,4.428171156646557,19147.0,86147.0,128426.0,1,0,0,0,1,0,0,1,1
4674,5369,rVUQMiFeHaLbGZYnqVXRTw,Chattime,3608 Chestnut St,Philadelphia,PA,19104.0,39.9547256,-75.1951003,4.0,107,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11.5,3.948623907627823,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
4675,5371,29mQNZv8dsN8IAJ8uBnjUw,Dunkin',717 E Girard Ave,Philadelphia,PA,19125.0,39.9723048,-75.1256685,3.0,7,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.0,3.3706425153793576,19125.0,79612.0,89666.0,0,0,0,1,1,0,0,1,0
4676,5372,G8qD8M6rHAMGL4Tt1SiPFA,Modo Mio Taverna,705 S 5th St,Philadelphia,PA,19147.0,39.940039,-75.151019,4.5,25,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8.0,4.161115200588885,19147.0,86147.0,128426.0,0,0,0,1,0,1,0,1,1
4677,5374,R49ZLFHn9fhEwPCh2FQeDA,New Wave Cafe,784 S 3rd St,Philadelphia,PA,19147.0,39.9380675,-75.1485297,3.5,225,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,12.571428571428571,3.503278212648396,19147.0,86147.0,128426.0,1,0,0,0,1,0,0,1,1
4678,5375,wFzRHd3HJ6m0g2dUW1kxlw,L'Oca Italian Bistro,2025 Fairmount Ave,Philadelphia,PA,19130.0,39.967476,-75.171166,3.0,52,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5.0,3.1179317094388863,19130.0,88858.0,121662.0,1,0,0,0,0,1,0,1,1
4679,5376,suu00nBOfDsTOjSm_WtV8A,Malooga,134 Chestnut St,Philadelphia,PA,19106.0,39.9482947,-75.1438236,5.0,9,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11.0,4.1210214270855,19106.0,116368.0,162885.0,0,0,0,1,1,0,0,1,1
4680,5377,8zaercyYIECy4ySW6iIUhw,Dana Mandi,4211 Chestnut St,Philadelphia,PA,19104.0,39.956430412,-75.2069518411,4.0,78,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,11.5,3.9324292698148535,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
4681,5378,6CpCnFzpyOV4ymhNP1AOGw,Tamalex Restaurant,1163 S 7th St,Philadelphia,PA,19147.0,39.933916,-75.1555299,4.5,149,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,13.714285714285714,4.41891713388323,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
4682,5379,y9Jpw5Koli_-dGL0S5RI0A,Margherita Pizzeria,60 S 2nd St,Philadelphia,PA,19106.0,39.9485358,-75.1441972,3.5,69,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8.857142857142858,3.509439672565862,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
4683,5380,QuU-a6FEcC_aZTgZkYFeLA,The Bards,2013 Walnut St,Philadelphia,PA,19103.0,39.9507583,-75.174269,3.5,177,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,14.857142857142858,3.5041020566647463,19103.0,79110.0,134268.0,1,0,0,0,1,0,0,1,1
4684,5381,M3XidaggiVRg2g0miuBn-g,Thai Chef & Noodle Fusion,2028 Chestnut St,Philadelphia,PA,19103.0,39.95196,-75.174711,3.0,51,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10.642857142857142,3.119746043430254,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
4685,5383,9v-CkheflZhvHS9QT3-S6Q,Kingston City Restaurant,732 E Chelten Ave,Philadelphia,PA,19144.0,40.0449465,-75.1650186,2.5,26,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.833333333333334,2.869587320574163,19144.0,35047.0,54552.0,1,0,0,0,1,0,0,0,0
4686,5384,n6GeIePXC0G3eS8UPGvloQ,Chops Restaurant & Bar,1701 John F Kennedy Blvd,Philadelphia,PA,19103.0,39.954782,-75.168476,3.0,94,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11.2,3.072069377990431,19103.0,79110.0,134268.0,0,1,0,0,1,0,0,1,1
4687,5385,CgweZJAp5Fz-2XzjPE4Htw,Wawa,"4506-10 Castor Ave, Ste 10",Philadelphia,PA,19124.0,40.0184548748,-75.097338668,2.0,6,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.0,3.0891746411483254,19124.0,36884.0,56264.0,1,0,0,0,1,0,0,0,0
4688,5386,fcGexL5VH5G2Xw0tRj9uOQ,Slice,1740 Sansom St,Philadelphia,PA,19103.0,39.9507452,-75.1701679,3.5,214,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,12.285714285714286,3.503436372030555,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
4689,5387,jZGqAdBlDnrP-J7--vdPxA,Beijing Restaurant,3714 Spruce St,Philadelphia,PA,19104.0,39.9510037033,-75.1980656121,3.5,188,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11.642857142857142,3.5038786773414183,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
4690,5388,i3mk-jyyDvdsWGn6AtdkgA,Cafe India,522 S 5th St,Philadelphia,PA,19147.0,39.9422524,-75.150823,4.0,11,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.75133971291866,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
4691,5389,trH0bWrq9kwLoLHbvlPKmw,Villekebabs and Platters,1722 Sansom St,Philadelphia,PA,19103.0,39.9505739884,-75.1697461,5.0,21,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10.214285714285714,4.422385509227614,19103.0,79110.0,134268.0,0,0,0,1,1,0,0,1,1
4692,5390,V9ajbgVgiZfR0mD-ZRerDw,Milkhouse,2955 Market St,Philadelphia,PA,19104.0,39.9557799,-75.1819683,2.5,40,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.571428571428571,2.773768385610491,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
4693,5391,IY7cyEidmdGsxGzb2-gx5g,Mojo's Pizza,8107 Frankford Ave,Philadelphia,PA,19136.0,40.0422411,-75.0251083,3.0,23,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.0,3.2103646708909865,19136.0,54391.0,68317.0,1,0,0,0,0,1,0,0,0
4694,5392,XLLy-geeVwPF-awhMG8kGQ,Mad River,126 Chestnut St,Philadelphia,PA,19106.0,39.948092,-75.143565,2.5,58,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,2.705326289207868,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
4695,5393,EAmx_lbvIBPX7wimjt3cxQ,Morea,110 S 11th St,Philadelphia,PA,19107.0,39.9498058,-75.158806,4.0,45,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,13.285714285714286,3.894635471575704,19107.0,60676.0,91522.0,0,0,0,1,0,1,0,1,1
4696,5394,3Rn91lErljcpt0sY31bXQw,McDonald's,1401 Arch St,Philadelphia,PA,19102.0,39.954608,-75.163381,1.5,35,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18.0,2.0874182208768675,19102.0,110096.0,177851.0,1,0,0,0,1,0,0,1,1
4697,5395,ozOneB4jXOD6hv5WBGj4KQ,Ristorante Pesto,1915 S Broad St,Philadelphia,PA,19148.0,39.9263553,-75.1689367,4.5,578,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,4.5,4.477674818957714,19148.0,60226.0,75581.0,1,0,0,0,0,1,0,0,0
4698,5396,LM4-MPJIIwQlpBVZuzbJxg,Stock,308 E Girard Ave,Philadelphia,PA,19125.0,39.9696821256,-75.1314063513,4.0,304,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,4.0,3.980451235292348,19125.0,79612.0,89666.0,1,0,0,0,0,1,0,1,0
4699,5398,BtXXYIQosyO8SbO718tXVQ,Café Carmela,2859 Holme Ave,Philadelphia,PA,19152.0,40.0571730637,-75.0303380112,4.5,103,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8.5,4.387038400196295,19152.0,55927.0,70746.0,0,0,0,1,0,1,0,0,0
4700,5399,2mkBNO0XdithuGir_qO6Ag,El Bocado,1005 E Passyunk Ave,Philadelphia,PA,19147.0,39.936367,-75.155403,5.0,104,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,11.916666666666666,4.828673667991242,19147.0,86147.0,128426.0,1,0,0,0,1,0,0,1,1
4701,5401,Xtw1Rpqj3IV-TKn19fIgpA,Corner Bakery,3737 Market St,Philadelphia,PA,19104.0,39.9569164648,-75.1968805919,3.0,53,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,10.8,3.116171534671142,19104.0,28603.0,46430.0,1,0,0,0,1,0,0,0,0
4702,5402,bvCP5AUnA63vPzuLXD_tbQ,Pho House Thang Long,177 W Girard Ave,Philadelphia,PA,19123.0,39.9696017,-75.1388957,3.5,22,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10.0,3.521763689526848,19123.0,77111.0,106137.0,0,0,0,1,0,1,0,1,1
4703,5403,x4855nj7vfdXeVpg5fREZA,1100 Social,1100 Pattison Ave,Philadelphia,PA,19148.0,39.9041687186,-75.1691288928,3.0,42,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,6.666666666666667,3.138990943267259,19148.0,60226.0,75581.0,1,0,0,0,0,1,0,0,0
4704,5404,-KWel73upKHxstRCr9JGLw,Smokey Joe's Tavern,210 S 40th St,Philadelphia,PA,19104.0,39.9537915,-75.2030239,3.5,94,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,13.5,3.507254563175616,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
4705,5405,saVXla5i8TjE51S5uCaf6w,Steak 48,260 S Broad St,Philadelphia,PA,19102.0,39.947286,-75.165197,4.0,137,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,5.142857142857143,3.958831078297792,19102.0,110096.0,177851.0,0,0,0,1,1,0,0,1,1
4706,5406,XxguP0h4uLdvymJd4NpKJw,Samwich,"1040 N American St, Ste 1101",Philadelphia,PA,19123.0,39.9674016,-75.1411529,3.5,7,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.537309182046024,19123.0,77111.0,106137.0,1,0,0,0,0,1,0,1,1
4707,5407,j64EU44IBM7PzswAz6fPoQ,Relish Burger Bistro,4101 Island Ave,Philadelphia,PA,19153.0,39.8915679,-75.232716,2.5,36,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,11.014882185523954,2.7956698564593303,19153.0,54485.0,58996.0,1,0,0,0,1,0,0,0,0
4708,5408,Xf2bYD_gsKuWiGYZw2qsYg,Lazeez Indian cuisine,763 S 8th St,Philadelphia,PA,19147.0,39.939496,-75.1558606,4.5,54,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.083333333333333,4.305639600337743,19147.0,86147.0,128426.0,0,0,0,1,1,0,0,1,1
4709,5410,G2n77sQxr0XqPekhTu6HvA,Germantown Espresso Bar,26 Maplewood Mall,Philadelphia,PA,19144.0,40.0343452,-75.1746671,4.5,29,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9.142857142857142,4.192639367975965,19144.0,35047.0,54552.0,1,0,0,0,1,0,0,0,0
4710,5411,-Ah-gbZpa-IiQVIrhKRhhA,Saigon Cuisine,4000 Chestnut St,Philadelphia,PA,19104.0,39.9555996,-75.202664,3.0,80,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11.142857142857142,3.082803115137942,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
4711,5412,V0SHmvYtXqdv8-AsqshV6w,Smokin Bettys,116 S 11th St,Philadelphia,PA,19107.0,39.9495395623,-75.158919096,3.5,796,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,6.857142857142857,3.500967275090082,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
4712,5413,el-WV1mOpFmrQOowLnh4aw,Paesano's Philly Style,1429 Marlborough St,Philadelphia,PA,19125.0,39.973362,-75.133615,4.5,652,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,11.857142857142858,4.480155394629079,19125.0,79612.0,89666.0,1,0,0,0,0,1,0,1,0
4713,5415,V0DE3adlCc6m3t-yTxAg4g,Venice Pizza and Italian Eatery,3613 Rhawn St,Philadelphia,PA,19136.0,40.0420055,-75.02845,3.5,19,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.5237422067565607,19136.0,54391.0,68317.0,1,0,0,0,0,1,0,0,0
4714,5416,u9ZKz1sVVkLr0qTjj3B1mQ,Grubhouse,"Bourse Food Hall, 111 S Independence Mall E",Philadelphia,PA,19106.0,39.9497563,-75.1480623,4.0,49,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,5.333333333333333,3.90132528290423,19106.0,116368.0,162885.0,0,0,0,1,0,1,0,1,1
4715,5417,2EmAukTYm2mOBEIKEYBRNg,Nick's Bar and Grille,16 S 2nd St,Philadelphia,PA,19106.0,39.9495571,-75.1439805,4.0,181,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,13.0,3.968120476015213,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
4716,5418,3WgzKhDmH5nU946Yk4wbzA,Club Adesso,"1519 Walnut St, Fl 2",Philadelphia,PA,19102.0,39.9498741,-75.1668733,2.5,12,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,22.0,3.068595877806404,19102.0,110096.0,177851.0,0,1,0,0,0,1,0,1,1
4717,5421,L-hvp_vsi16XTFCdf7yf7A,Potbelly Sandwich Shop,4040 City Line Ave,Philadelphia,PA,19131.0,40.0074797274,-75.2126632343,3.0,26,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11.014882185523954,3.1945873205741626,19131.0,39672.0,53014.0,1,0,0,0,1,0,0,0,0
4718,5422,ELY0HI8GDEx0jkmREVna0A,Frankford Hall,1210 Frankford Ave,Philadelphia,PA,19125.0,39.969439,-75.134647,4.0,981,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,10.142857142857142,3.9937522540934336,19125.0,79612.0,89666.0,1,0,0,0,1,0,0,1,0
4719,5423,owa7WsRu__bm-UYK6KRVkg,Bombay Dhabba - Philadelphia,3601 Market St,Philadelphia,PA,19104.0,39.9568595,-75.1941599,4.0,12,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9.666666666666666,3.760903570114096,19104.0,28603.0,46430.0,0,0,0,1,1,0,0,0,0
4720,5425,_HjSeGPK9XTL5SWK-zbHOA,Meathead's Deli,2863 Holme Ave,Philadelphia,PA,19152.0,40.0571582044,-75.0322477152,3.0,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.714285714285714,3.3537951283166594,19152.0,55927.0,70746.0,1,0,0,0,0,1,0,0,0
4721,5426,5Oidx4OZxCj6Y4SoXQIZsg,Renaissance Sausage Truck,0,Philadelphia,PA,0.0,39.952335,-75.163789,4.0,22,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5.0,3.827319245082403,0.0,66177.93537346486,95822.35836521038,1,0,0,0,0,1,0,1,1
4722,5427,hyFzDuyOWNG2rg5GYJ2wiQ,Alpen Rose,116 S 13th St,Philadelphia,PA,19107.0,39.949778,-75.1621538401,4.5,153,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,5.285714285714286,4.420859238460878,19107.0,60676.0,91522.0,0,0,0,1,0,1,0,1,1
4723,5428,rsUBdaoZIgZLUwKMQAPnzQ,Papa Joe's,7204 Ogontz Ave,Philadelphia,PA,19138.0,40.0642416,-75.1539338,2.0,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11.014882185523954,2.418913323518587,19138.0,43556.0,51524.0,1,0,0,0,0,1,0,0,0
